generation biomass,generation solar,generation fossil oil,generation nuclear,generation fossil gas,generation wind onshore
362.0,3359.0,316.0,5984.0,7182.0,4311.0
360.0,4400.0,331.0,5980.0,7355.0,4109.0
357.0,4845.0,329.0,5976.0,7927.0,3873.0
358.0,5112.0,334.0,5969.0,7859.0,3776.0
358.0,5242.0,339.0,5967.0,7933.0,3658.0
362.0,5230.0,330.0,5971.0,7540.0,3643.0
362.0,5166.0,324.0,5969.0,7408.0,3832.0
363.0,4975.0,321.0,5968.0,7661.0,4051.0
366.0,4637.0,316.0,5971.0,7793.0,4238.0
363.0,4151.0,314.0,5968.0,7872.0,4380.0
358.0,3454.0,318.0,5966.0,8006.0,4629.0
359.0,2410.0,331.0,5967.0,7934.0,4997.0
361.0,1188.0,346.0,5968.0,8318.0,5351.0
367.0,824.0,349.0,5976.0,8117.0,5638.0
368.0,789.0,339.0,5978.0,6911.0,5934.0
392.0,691.0,307.0,6869.0,6984.0,4015.0
386.0,650.0,299.0,6872.0,6257.0,3650.0
390.0,642.0,299.0,6878.0,5887.0,3180.0
390.0,617.0,296.0,6884.0,5910.0,2811.0
389.0,610.0,291.0,6891.0,5914.0,2692.0
389.0,608.0,294.0,6901.0,6075.0,2411.0
388.0,533.0,300.0,6899.0,6774.0,2205.0
386.0,414.0,307.0,6818.0,8015.0,1906.0
384.0,922.0,298.0,6755.0,9231.0,1516.0
385.0,2487.0,309.0,6737.0,10190.0,980.0
385.0,4148.0,313.0,6659.0,10646.0,803.0
380.0,4730.0,314.0,6635.0,11269.0,838.0
381.0,5016.0,312.0,6630.0,11505.0,914.0
380.0,5157.0,312.0,6627.0,11452.0,1152.0
382.0,5184.0,314.0,6624.0,10691.0,1555.0
381.0,5040.0,303.0,6644.0,10897.0,1758.0
381.0,4831.0,301.0,6701.0,10462.0,2104.0
383.0,4494.0,299.0,6713.0,10334.0,2438.0
380.0,4022.0,299.0,6720.0,10160.0,2663.0
380.0,3310.0,311.0,6711.0,9877.0,2845.0
380.0,2053.0,313.0,6723.0,9957.0,2838.0
383.0,1093.0,311.0,6781.0,9904.0,3018.0
385.0,854.0,312.0,6829.0,9658.0,3570.0
385.0,818.0,310.0,6848.0,8763.0,3902.0
386.0,546.0,268.0,6856.0,5439.0,2236.0
385.0,496.0,265.0,6869.0,5521.0,1956.0
386.0,457.0,265.0,6871.0,5220.0,1669.0
385.0,346.0,266.0,6874.0,5243.0,1641.0
381.0,213.0,263.0,6874.0,5359.0,1643.0
380.0,115.0,264.0,6875.0,5556.0,1593.0
386.0,66.0,265.0,6876.0,5705.0,1608.0
386.0,68.0,268.0,6875.0,5792.0,1673.0
383.0,230.0,266.0,6874.0,5151.0,1679.0
383.0,907.0,266.0,6873.0,5433.0,1611.0
384.0,2160.0,267.0,6870.0,4955.0,1632.0
382.0,3470.0,264.0,6865.0,4372.0,1659.0
382.0,4262.0,266.0,6861.0,4336.0,2052.0
381.0,4551.0,263.0,6859.0,4412.0,2570.0
384.0,4494.0,261.0,6856.0,4251.0,3166.0
387.0,4127.0,261.0,6851.0,4179.0,3750.0
381.0,3879.0,262.0,6850.0,3738.0,4241.0
386.0,3446.0,260.0,6848.0,3723.0,4774.0
389.0,2803.0,261.0,6846.0,4020.0,4719.0
386.0,1837.0,262.0,6847.0,4460.0,4346.0
388.0,893.0,262.0,6841.0,5040.0,3931.0
386.0,553.0,263.0,6837.0,5326.0,3946.0
387.0,416.0,261.0,6842.0,5153.0,4075.0
389.0,349.0,265.0,6844.0,5289.0,3765.0
301.0,286.0,321.0,5958.0,7299.0,2808.0
304.0,253.0,312.0,5960.0,6898.0,2608.0
298.0,153.0,310.0,5961.0,6717.0,2367.0
297.0,94.0,307.0,5960.0,6209.0,2129.0
301.0,95.0,301.0,5961.0,6054.0,2043.0
306.0,94.0,317.0,5963.0,6366.0,2065.0
299.0,93.0,326.0,5967.0,7327.0,2178.0
291.0,103.0,332.0,5968.0,8987.0,2248.0
299.0,194.0,336.0,5973.0,10648.0,2480.0
324.0,1151.0,337.0,5973.0,11100.0,2442.0
322.0,2874.0,336.0,5972.0,11092.0,2572.0
314.0,4280.0,337.0,5971.0,11179.0,2732.0
312.0,4673.0,335.0,5968.0,11095.0,2652.0
310.0,4834.0,332.0,5962.0,11265.0,2512.0
308.0,4819.0,334.0,5958.0,10479.0,2571.0
305.0,4731.0,338.0,5952.0,10118.0,2768.0
292.0,4465.0,338.0,5947.0,10090.0,2892.0
289.0,3957.0,338.0,5947.0,10270.0,3291.0
295.0,2994.0,338.0,5946.0,11126.0,3833.0
297.0,1352.0,340.0,5948.0,12807.0,4223.0
298.0,652.0,342.0,5951.0,12895.0,4635.0
304.0,521.0,344.0,5953.0,12026.0,4857.0
303.0,441.0,341.0,5952.0,9046.0,4773.0
305.0,358.0,339.0,5953.0,8040.0,4368.0
384.0,31.0,337.0,5020.0,6907.0,3271.0
384.0,30.0,327.0,5021.0,5853.0,3456.0
381.0,30.0,326.0,5020.0,5725.0,3329.0
379.0,30.0,327.0,5020.0,5614.0,3195.0
374.0,30.0,321.0,5021.0,5733.0,3452.0
374.0,31.0,314.0,5021.0,5904.0,3476.0
381.0,30.0,325.0,5020.0,7641.0,3325.0
376.0,32.0,334.0,5017.0,10208.0,3274.0
378.0,212.0,328.0,5014.0,11861.0,3165.0
375.0,746.0,337.0,5015.0,12066.0,2916.0
384.0,1329.0,330.0,5016.0,12263.0,3084.0
388.0,1844.0,327.0,5016.0,11318.0,3646.0
372.0,2079.0,335.0,5017.0,11116.0,3689.0
383.0,2056.0,344.0,5018.0,10677.0,3770.0
387.0,1892.0,351.0,5017.0,10463.0,3654.0
386.0,1561.0,360.0,5016.0,10715.0,3168.0
389.0,950.0,357.0,5015.0,11720.0,2553.0
388.0,289.0,354.0,5012.0,13958.0,2000.0
380.0,64.0,363.0,5012.0,14680.0,1715.0
391.0,37.0,362.0,5014.0,14503.0,1822.0
386.0,37.0,363.0,5017.0,14136.0,1746.0
371.0,36.0,363.0,5018.0,11878.0,1601.0
384.0,36.0,364.0,5018.0,9418.0,1713.0
386.0,36.0,362.0,5018.0,8094.0,1910.0
351.0,23.0,276.0,5215.0,6282.0,10777.0
356.0,24.0,273.0,5227.0,5847.0,10633.0
356.0,23.0,266.0,5254.0,5641.0,10286.0
352.0,22.0,265.0,5288.0,5560.0,9895.0
354.0,24.0,246.0,5312.0,5259.0,9716.0
352.0,24.0,264.0,5308.0,5309.0,9352.0
355.0,24.0,264.0,5313.0,5756.0,9072.0
360.0,24.0,252.0,5318.0,6032.0,8749.0
361.0,146.0,263.0,5341.0,5903.0,8418.0
359.0,1236.0,265.0,5365.0,6046.0,7665.0
356.0,2649.0,258.0,5395.0,5895.0,6758.0
356.0,3811.0,258.0,5420.0,5958.0,6492.0
358.0,4048.0,258.0,5438.0,5956.0,6420.0
357.0,3918.0,256.0,5471.0,6097.0,6306.0
357.0,3694.0,249.0,5502.0,6449.0,6231.0
360.0,3479.0,246.0,5521.0,6346.0,6658.0
350.0,2629.0,256.0,5539.0,7142.0,6398.0
341.0,1097.0,270.0,5548.0,9111.0,6288.0
338.0,258.0,269.0,5577.0,10255.0,6661.0
337.0,143.0,269.0,5608.0,10506.0,6596.0
334.0,95.0,270.0,5640.0,10528.0,6710.0
339.0,49.0,277.0,5670.0,10286.0,6415.0
339.0,35.0,281.0,5693.0,10288.0,5780.0
339.0,34.0,271.0,5695.0,8952.0,5444.0
265.0,310.0,256.0,7093.0,3515.0,12604.0
251.0,165.0,256.0,7090.0,3415.0,12331.0
247.0,89.0,256.0,7090.0,3312.0,12152.0
247.0,89.0,256.0,7092.0,3326.0,12419.0
245.0,89.0,253.0,7090.0,3510.0,12390.0
245.0,89.0,256.0,7089.0,3507.0,12081.0
264.0,89.0,251.0,7091.0,3706.0,12041.0
275.0,100.0,259.0,7091.0,3960.0,12060.0
273.0,243.0,306.0,7092.0,4252.0,11970.0
284.0,629.0,304.0,7093.0,4293.0,12149.0
278.0,1140.0,311.0,7094.0,4119.0,12596.0
274.0,1345.0,311.0,7091.0,3954.0,13231.0
275.0,1461.0,313.0,7089.0,3870.0,13917.0
265.0,1498.0,323.0,7089.0,3821.0,13875.0
265.0,1402.0,325.0,7088.0,3755.0,14059.0
270.0,1154.0,323.0,7082.0,3763.0,14369.0
268.0,924.0,320.0,7076.0,3740.0,14518.0
265.0,770.0,326.0,7083.0,3993.0,14323.0
273.0,448.0,324.0,7086.0,4268.0,13791.0
272.0,134.0,327.0,7088.0,4673.0,13624.0
277.0,98.0,325.0,7092.0,4318.0,13208.0
282.0,78.0,330.0,7098.0,3917.0,13070.0
278.0,80.0,337.0,7098.0,3754.0,12491.0
278.0,76.0,336.0,7097.0,3840.0,12020.0
273.0,74.0,285.0,7100.0,3648.0,12331.0
257.0,74.0,264.0,7099.0,3817.0,12168.0
255.0,72.0,267.0,7100.0,3598.0,12298.0
254.0,73.0,274.0,7100.0,3694.0,11992.0
254.0,73.0,262.0,7101.0,3716.0,11800.0
266.0,73.0,272.0,7101.0,3731.0,11514.0
282.0,73.0,282.0,7098.0,3908.0,10980.0
284.0,96.0,320.0,7098.0,4195.0,10578.0
293.0,355.0,329.0,7099.0,4265.0,10582.0
300.0,849.0,324.0,7100.0,4088.0,10892.0
302.0,1286.0,323.0,7100.0,3837.0,11554.0
295.0,1721.0,325.0,7102.0,3664.0,12404.0
297.0,1980.0,323.0,7101.0,3742.0,12650.0
296.0,2077.0,322.0,7099.0,3665.0,12797.0
298.0,2092.0,328.0,7096.0,3937.0,12299.0
298.0,1955.0,329.0,7096.0,3881.0,11707.0
287.0,1658.0,324.0,7096.0,3830.0,11144.0
284.0,1076.0,332.0,7096.0,4112.0,10211.0
294.0,347.0,322.0,7094.0,4548.0,9516.0
296.0,88.0,326.0,7094.0,4965.0,9419.0
297.0,85.0,339.0,7098.0,4888.0,9454.0
300.0,68.0,340.0,7099.0,4389.0,9474.0
293.0,69.0,336.0,7100.0,4227.0,9436.0
292.0,65.0,337.0,7104.0,4172.0,8972.0
292.0,61.0,327.0,7106.0,4132.0,8706.0
292.0,61.0,324.0,7106.0,4070.0,8636.0
290.0,60.0,325.0,7108.0,4084.0,8465.0
291.0,61.0,316.0,7108.0,3914.0,8319.0
291.0,61.0,305.0,7109.0,3881.0,8003.0
289.0,61.0,314.0,7109.0,3920.0,7779.0
290.0,61.0,317.0,7108.0,4113.0,7618.0
289.0,113.0,317.0,7105.0,4629.0,7249.0
298.0,821.0,321.0,7105.0,4507.0,6929.0
297.0,1924.0,325.0,7106.0,4265.0,6561.0
289.0,2983.0,324.0,7104.0,4161.0,6336.0
280.0,3752.0,327.0,7103.0,4071.0,6392.0
274.0,4111.0,324.0,7103.0,4078.0,6535.0
274.0,4255.0,327.0,7103.0,4124.0,6484.0
269.0,4296.0,333.0,7102.0,3882.0,6429.0
294.0,4087.0,339.0,7101.0,3958.0,6430.0
312.0,3617.0,338.0,7100.0,4007.0,6449.0
315.0,2733.0,343.0,7093.0,4292.0,6330.0
320.0,1410.0,342.0,6951.0,4435.0,6066.0
321.0,576.0,342.0,6776.0,4571.0,6144.0
324.0,555.0,339.0,6777.0,4571.0,6633.0
326.0,494.0,349.0,6784.0,4383.0,6912.0
318.0,438.0,349.0,6788.0,4205.0,6897.0
320.0,295.0,349.0,6788.0,4228.0,6885.0
319.0,221.0,334.0,6792.0,4469.0,7047.0
319.0,211.0,325.0,6794.0,4493.0,7239.0
321.0,115.0,323.0,6797.0,4715.0,7210.0
319.0,99.0,323.0,6795.0,4588.0,7055.0
319.0,69.0,317.0,6797.0,4593.0,6855.0
322.0,63.0,323.0,6795.0,4499.0,6498.0
323.0,59.0,323.0,6791.0,4946.0,6183.0
323.0,120.0,331.0,6791.0,5066.0,5868.0
327.0,840.0,313.0,6776.0,5133.0,5497.0
333.0,2116.0,327.0,6760.0,5106.0,5147.0
331.0,3391.0,335.0,6762.0,4830.0,5304.0
321.0,4118.0,335.0,6759.0,4879.0,5501.0
327.0,4471.0,328.0,6779.0,4803.0,5731.0
325.0,4612.0,320.0,6788.0,4790.0,5898.0
326.0,4388.0,330.0,6788.0,4575.0,6178.0
327.0,3876.0,335.0,6789.0,4619.0,6172.0
329.0,3378.0,335.0,6787.0,4649.0,6031.0
329.0,2607.0,338.0,6788.0,4822.0,5969.0
334.0,1291.0,343.0,6790.0,4966.0,5953.0
328.0,512.0,342.0,6789.0,5281.0,6151.0
325.0,425.0,342.0,6788.0,5304.0,6215.0
329.0,381.0,342.0,6790.0,4792.0,5940.0
321.0,381.0,339.0,6790.0,4744.0,5813.0
322.0,334.0,341.0,6792.0,4571.0,5644.0
311.0,165.0,329.0,6794.0,4698.0,5335.0
315.0,148.0,318.0,6797.0,4676.0,5115.0
319.0,109.0,316.0,6797.0,4362.0,4760.0
317.0,97.0,313.0,6795.0,4336.0,4461.0
318.0,98.0,317.0,6792.0,4273.0,4466.0
313.0,98.0,314.0,6793.0,4288.0,4477.0
309.0,98.0,318.0,6791.0,4580.0,4451.0
308.0,171.0,328.0,6790.0,5171.0,4012.0
316.0,849.0,323.0,6790.0,5436.0,3741.0
315.0,1769.0,335.0,6790.0,5584.0,3499.0
314.0,2713.0,338.0,6790.0,5380.0,3636.0
309.0,3414.0,336.0,6791.0,5190.0,4080.0
311.0,3917.0,338.0,6790.0,4952.0,4276.0
309.0,4212.0,339.0,6791.0,4899.0,4405.0
313.0,4295.0,338.0,6791.0,4567.0,4277.0
315.0,4132.0,338.0,6790.0,4489.0,4500.0
316.0,3715.0,335.0,6789.0,4715.0,4477.0
317.0,2919.0,338.0,6789.0,4793.0,4399.0
318.0,1444.0,338.0,6789.0,4804.0,4651.0
314.0,373.0,340.0,6791.0,4974.0,5033.0
318.0,179.0,338.0,6791.0,4949.0,5329.0
314.0,134.0,339.0,6792.0,4935.0,5476.0
302.0,85.0,339.0,6794.0,4778.0,5380.0
300.0,59.0,336.0,6795.0,4861.0,4897.0
301.0,58.0,305.0,6795.0,4901.0,4314.0
301.0,57.0,297.0,6793.0,4821.0,3736.0
302.0,56.0,298.0,6795.0,4667.0,3510.0
291.0,54.0,299.0,6794.0,4668.0,3345.0
288.0,55.0,301.0,6775.0,4679.0,3204.0
287.0,55.0,293.0,6781.0,4613.0,3164.0
298.0,55.0,280.0,6786.0,4823.0,3212.0
301.0,136.0,283.0,6777.0,4876.0,3191.0
300.0,1014.0,283.0,6806.0,4632.0,3128.0
294.0,2409.0,276.0,6834.0,4747.0,2576.0
291.0,4049.0,277.0,6862.0,4535.0,1981.0
290.0,4827.0,272.0,6891.0,4546.0,1885.0
293.0,5103.0,269.0,6920.0,4475.0,1916.0
286.0,5161.0,266.0,6948.0,4472.0,1938.0
281.0,5068.0,267.0,6977.0,4428.0,2207.0
268.0,4828.0,268.0,7005.0,4469.0,2526.0
253.0,4342.0,273.0,7034.0,4115.0,2841.0
252.0,3504.0,280.0,7063.0,4350.0,3023.0
253.0,1985.0,282.0,7085.0,4399.0,3261.0
253.0,797.0,285.0,7087.0,4650.0,3816.0
253.0,593.0,286.0,7086.0,4738.0,4279.0
255.0,494.0,283.0,7088.0,5072.0,4393.0
254.0,448.0,262.0,7089.0,5014.0,4291.0
254.0,352.0,263.0,7089.0,5163.0,3923.0
255.0,257.0,261.0,7090.0,5087.0,3502.0
261.0,190.0,260.0,7092.0,4992.0,3072.0
262.0,120.0,261.0,7090.0,4915.0,2794.0
261.0,87.0,260.0,7091.0,4861.0,2410.0
260.0,87.0,257.0,7091.0,4987.0,2069.0
269.0,87.0,260.0,7093.0,4757.0,1952.0
280.0,87.0,259.0,7096.0,5127.0,1847.0
278.0,187.0,262.0,7093.0,4795.0,1782.0
277.0,1144.0,260.0,7090.0,4819.0,1588.0
284.0,2672.0,260.0,7089.0,4397.0,1206.0
285.0,4372.0,260.0,7088.0,4193.0,957.0
286.0,4898.0,255.0,7086.0,4257.0,1006.0
282.0,5073.0,258.0,7086.0,4163.0,1166.0
284.0,4965.0,254.0,7086.0,4104.0,1238.0
284.0,4769.0,258.0,7084.0,4096.0,1323.0
282.0,4674.0,264.0,7079.0,4104.0,1609.0
281.0,4356.0,244.0,7078.0,4112.0,1809.0
283.0,3592.0,254.0,7077.0,4025.0,2060.0
285.0,2053.0,260.0,7076.0,4247.0,2264.0
282.0,818.0,262.0,7079.0,4443.0,2585.0
277.0,611.0,263.0,7080.0,4743.0,2846.0
283.0,472.0,264.0,7080.0,4643.0,2875.0
281.0,373.0,265.0,7084.0,4629.0,2758.0
282.0,364.0,265.0,7089.0,4973.0,2468.0
282.0,360.0,261.0,7102.0,4986.0,2153.0
281.0,299.0,259.0,7102.0,5124.0,1868.0
279.0,259.0,261.0,7103.0,4964.0,1547.0
281.0,263.0,262.0,7104.0,4815.0,1456.0
279.0,216.0,262.0,7103.0,4858.0,1429.0
279.0,160.0,261.0,7104.0,4833.0,1418.0
281.0,120.0,259.0,7103.0,5548.0,1354.0
276.0,159.0,276.0,7104.0,5716.0,1248.0
276.0,871.0,317.0,7105.0,5513.0,1062.0
272.0,2077.0,323.0,7104.0,5273.0,947.0
272.0,3459.0,335.0,7103.0,5139.0,1174.0
260.0,4011.0,330.0,7102.0,5463.0,1343.0
259.0,4390.0,329.0,7101.0,5352.0,1629.0
261.0,4654.0,335.0,7097.0,5402.0,2086.0
260.0,4665.0,337.0,7096.0,5276.0,2567.0
257.0,4543.0,337.0,7094.0,4758.0,3203.0
256.0,4279.0,336.0,7091.0,4494.0,3674.0
261.0,3555.0,319.0,7091.0,4505.0,3979.0
260.0,2079.0,315.0,7092.0,4800.0,3871.0
262.0,868.0,311.0,7092.0,5263.0,4256.0
263.0,565.0,318.0,7093.0,5218.0,5339.0
264.0,467.0,321.0,7095.0,4931.0,5981.0
264.0,431.0,323.0,7098.0,4697.0,6666.0
261.0,307.0,323.0,7100.0,4378.0,6926.0
253.0,200.0,310.0,7100.0,4246.0,6999.0
252.0,113.0,301.0,7102.0,4061.0,7036.0
250.0,90.0,298.0,7102.0,4144.0,6940.0
248.0,89.0,295.0,7102.0,3957.0,6634.0
248.0,88.0,294.0,7103.0,3931.0,6171.0
250.0,89.0,300.0,7102.0,3976.0,6023.0
253.0,88.0,300.0,7101.0,4062.0,5983.0
255.0,165.0,309.0,7101.0,4329.0,5647.0
252.0,763.0,307.0,7101.0,4380.0,5268.0
253.0,1546.0,308.0,7100.0,4451.0,5145.0
252.0,2235.0,316.0,7098.0,4326.0,5306.0
251.0,2612.0,316.0,7098.0,4338.0,5314.0
249.0,2845.0,312.0,7099.0,4181.0,5103.0
250.0,2770.0,312.0,7098.0,4233.0,5869.0
251.0,2378.0,319.0,7099.0,4041.0,6632.0
250.0,1920.0,316.0,7097.0,4279.0,7614.0
249.0,1577.0,317.0,7095.0,4403.0,8071.0
248.0,1372.0,319.0,7095.0,4547.0,8712.0
248.0,923.0,323.0,7093.0,4599.0,8901.0
245.0,257.0,324.0,7094.0,4596.0,8586.0
228.0,84.0,325.0,7097.0,4203.0,8813.0
205.0,61.0,323.0,7098.0,4040.0,8472.0
206.0,61.0,315.0,7099.0,3957.0,8433.0
206.0,61.0,309.0,7099.0,3632.0,8743.0
207.0,61.0,292.0,7102.0,3726.0,8950.0
204.0,60.0,251.0,7103.0,3809.0,8789.0
204.0,59.0,254.0,7103.0,3642.0,8825.0
204.0,68.0,257.0,7104.0,3774.0,8537.0
208.0,78.0,250.0,7104.0,3760.0,7985.0
213.0,66.0,249.0,7104.0,3846.0,7609.0
214.0,64.0,258.0,7103.0,3956.0,7796.0
213.0,145.0,290.0,7101.0,4207.0,7714.0
212.0,684.0,303.0,7101.0,4138.0,7535.0
214.0,1579.0,299.0,7102.0,4066.0,7713.0
215.0,2608.0,308.0,7102.0,3969.0,8349.0
214.0,3141.0,312.0,7105.0,3905.0,8724.0
213.0,3029.0,311.0,7099.0,3942.0,9199.0
212.0,2702.0,319.0,7099.0,4138.0,9754.0
213.0,2604.0,322.0,7100.0,4005.0,10311.0
213.0,2463.0,319.0,7098.0,3993.0,10386.0
214.0,2154.0,318.0,7098.0,4093.0,10535.0
212.0,1607.0,323.0,7093.0,4140.0,10507.0
213.0,728.0,328.0,7093.0,4216.0,9943.0
211.0,197.0,330.0,7095.0,4239.0,9251.0
214.0,87.0,330.0,7098.0,4206.0,8642.0
213.0,61.0,332.0,7101.0,4125.0,8223.0
222.0,59.0,330.0,7102.0,4074.0,7896.0
231.0,58.0,329.0,7105.0,4158.0,7396.0
221.0,58.0,308.0,7106.0,4100.0,7523.0
228.0,58.0,275.0,7105.0,4146.0,7922.0
237.0,57.0,275.0,7108.0,4235.0,7608.0
238.0,56.0,274.0,7107.0,4220.0,7497.0
234.0,56.0,268.0,7108.0,4100.0,7489.0
232.0,57.0,276.0,7109.0,4334.0,7253.0
236.0,56.0,278.0,7109.0,4447.0,6807.0
234.0,144.0,307.0,7107.0,5059.0,6110.0
227.0,791.0,320.0,7106.0,4822.0,5318.0
250.0,1600.0,300.0,7104.0,4909.0,4837.0
252.0,2275.0,306.0,7107.0,4971.0,4854.0
252.0,2772.0,322.0,7106.0,5006.0,5083.0
255.0,3128.0,324.0,7106.0,4989.0,5116.0
255.0,3215.0,322.0,7107.0,4983.0,5214.0
257.0,3073.0,327.0,7106.0,4973.0,5352.0
254.0,2841.0,329.0,7106.0,5031.0,5409.0
253.0,2298.0,325.0,7104.0,4959.0,5513.0
255.0,1703.0,325.0,7106.0,5256.0,5139.0
257.0,995.0,327.0,7107.0,5746.0,4688.0
256.0,411.0,325.0,7107.0,6755.0,3940.0
256.0,257.0,321.0,7107.0,7046.0,3281.0
260.0,178.0,322.0,7109.0,7078.0,3059.0
261.0,170.0,321.0,7110.0,5737.0,2687.0
258.0,134.0,327.0,7109.0,5405.0,2578.0
258.0,131.0,319.0,7111.0,5330.0,2551.0
258.0,131.0,309.0,7109.0,5513.0,2197.0
252.0,98.0,307.0,7110.0,5830.0,1528.0
251.0,67.0,305.0,7112.0,5881.0,1167.0
250.0,66.0,304.0,7112.0,5937.0,1036.0
250.0,67.0,311.0,7111.0,6077.0,935.0
241.0,66.0,315.0,7110.0,6424.0,829.0
217.0,111.0,318.0,7109.0,7439.0,789.0
226.0,565.0,310.0,7109.0,7918.0,778.0
233.0,1487.0,318.0,7109.0,8202.0,634.0
249.0,2638.0,330.0,7108.0,8365.0,533.0
245.0,3234.0,332.0,7106.0,8580.0,668.0
247.0,3004.0,332.0,7106.0,8082.0,738.0
247.0,2887.0,334.0,7107.0,7980.0,878.0
249.0,2845.0,336.0,7106.0,7615.0,1027.0
251.0,2733.0,333.0,7106.0,7347.0,1426.0
248.0,2671.0,329.0,7107.0,7424.0,1814.0
254.0,2004.0,329.0,7107.0,7216.0,2563.0
255.0,1182.0,327.0,7106.0,7605.0,3020.0
254.0,441.0,333.0,7107.0,8488.0,3616.0
258.0,188.0,332.0,7108.0,8691.0,4254.0
259.0,135.0,330.0,7106.0,8261.0,4798.0
255.0,128.0,335.0,7106.0,6352.0,5443.0
250.0,127.0,331.0,7107.0,4840.0,5465.0
256.0,126.0,287.0,7108.0,4146.0,5614.0
258.0,88.0,274.0,7107.0,3922.0,5553.0
258.0,67.0,274.0,7109.0,3868.0,5514.0
240.0,68.0,273.0,7110.0,4015.0,6101.0
247.0,68.0,271.0,7110.0,3997.0,6649.0
257.0,70.0,269.0,7110.0,3948.0,6841.0
247.0,70.0,273.0,7111.0,3993.0,7107.0
259.0,163.0,273.0,7111.0,3899.0,6981.0
258.0,740.0,273.0,7111.0,3797.0,6519.0
259.0,1569.0,272.0,7111.0,3633.0,6380.0
258.0,2339.0,272.0,7111.0,3552.0,6870.0
258.0,2548.0,272.0,7110.0,3503.0,6893.0
256.0,2535.0,271.0,7111.0,3515.0,6580.0
257.0,2507.0,272.0,7112.0,3644.0,6431.0
257.0,2240.0,272.0,7110.0,3581.0,6079.0
259.0,2048.0,273.0,7110.0,3706.0,5836.0
261.0,1762.0,272.0,7110.0,3704.0,5304.0
258.0,1444.0,271.0,7109.0,3954.0,4886.0
258.0,785.0,272.0,7108.0,4232.0,4509.0
257.0,274.0,272.0,7108.0,4687.0,4162.0
256.0,199.0,270.0,7108.0,5108.0,3982.0
257.0,179.0,272.0,7108.0,5076.0,4339.0
258.0,175.0,273.0,7108.0,4232.0,4851.0
257.0,174.0,274.0,7107.0,3981.0,5227.0
249.0,174.0,274.0,7108.0,3870.0,5150.0
248.0,174.0,274.0,7109.0,4066.0,5338.0
250.0,171.0,274.0,7110.0,4121.0,5465.0
254.0,171.0,275.0,7108.0,4171.0,5363.0
255.0,142.0,274.0,7108.0,4051.0,5274.0
250.0,68.0,274.0,7111.0,4407.0,5819.0
248.0,79.0,273.0,7110.0,4610.0,6236.0
250.0,167.0,272.0,7111.0,4630.0,6182.0
247.0,729.0,273.0,7111.0,4055.0,5972.0
248.0,1517.0,273.0,7109.0,3876.0,6093.0
242.0,2118.0,273.0,7109.0,3537.0,6832.0
245.0,2670.0,273.0,7108.0,3554.0,7813.0
242.0,2870.0,273.0,7110.0,3727.0,8457.0
242.0,3072.0,271.0,7109.0,3744.0,8781.0
243.0,3298.0,271.0,7109.0,3413.0,9008.0
240.0,3150.0,258.0,7109.0,3401.0,9127.0
240.0,2706.0,263.0,7109.0,3446.0,9414.0
241.0,1976.0,266.0,7107.0,3550.0,9308.0
242.0,939.0,266.0,7107.0,3592.0,9214.0
229.0,373.0,265.0,7109.0,3919.0,8865.0
202.0,315.0,266.0,7109.0,4052.0,9618.0
193.0,304.0,271.0,7109.0,3702.0,9816.0
190.0,218.0,271.0,7107.0,3685.0,9381.0
188.0,208.0,270.0,7109.0,3784.0,9271.0
182.0,218.0,269.0,7109.0,3802.0,8835.0
180.0,218.0,269.0,7110.0,3760.0,8805.0
180.0,218.0,269.0,7110.0,4010.0,8213.0
179.0,215.0,264.0,7110.0,3784.0,7940.0
180.0,141.0,269.0,7109.0,3930.0,7624.0
179.0,101.0,266.0,7109.0,4524.0,7657.0
180.0,91.0,274.0,7108.0,5286.0,7980.0
183.0,158.0,314.0,7108.0,5596.0,7711.0
182.0,631.0,317.0,7107.0,5647.0,6982.0
183.0,1294.0,318.0,7110.0,5570.0,7375.0
182.0,1684.0,318.0,7108.0,5614.0,7717.0
186.0,1853.0,317.0,7107.0,5547.0,7556.0
189.0,2007.0,313.0,7106.0,5357.0,7663.0
191.0,2202.0,297.0,7103.0,5211.0,7212.0
185.0,2208.0,300.0,7104.0,4863.0,6721.0
187.0,2104.0,319.0,7103.0,4781.0,6327.0
185.0,1858.0,323.0,7105.0,5155.0,5668.0
189.0,1326.0,315.0,7104.0,5559.0,5050.0
187.0,589.0,319.0,7104.0,5974.0,4340.0
185.0,234.0,333.0,7101.0,5961.0,3973.0
189.0,186.0,340.0,7102.0,6338.0,4027.0
188.0,168.0,342.0,7102.0,5679.0,4356.0
193.0,119.0,339.0,7103.0,5327.0,4389.0
195.0,100.0,329.0,7103.0,4695.0,4295.0
191.0,86.0,323.0,7102.0,4554.0,4215.0
186.0,86.0,318.0,7105.0,4401.0,4117.0
180.0,83.0,315.0,7107.0,4354.0,3960.0
179.0,90.0,310.0,7108.0,4357.0,3828.0
188.0,98.0,311.0,7106.0,4274.0,3823.0
194.0,99.0,311.0,7107.0,4625.0,3772.0
193.0,107.0,305.0,7105.0,5095.0,3725.0
201.0,217.0,303.0,7105.0,5427.0,3474.0
201.0,984.0,296.0,7104.0,5292.0,3140.0
201.0,2078.0,301.0,7105.0,5339.0,3006.0
199.0,3161.0,296.0,7106.0,5164.0,3080.0
195.0,3743.0,293.0,7106.0,5007.0,3266.0
188.0,4008.0,299.0,7106.0,5015.0,3341.0
188.0,4210.0,312.0,7104.0,5001.0,3331.0
